source_record_id,batch_id,dispatch_ts,zone,priority,response_minutes,temp_c,precip_mm,hospital_id
AMB-dc560f837b15,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 16:24:39+00:00,Z1,2,4.7,21.4,0.0,H002
AMB-df011bc5c890,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 16:41:15+00:00,Z1,1,4.1,21.4,0.0,H004
AMB-6cdb3ef97a28,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 16:40:23+00:00,Z4,2,7.6,21.4,0.0,H003
AMB-0c60e0ab480b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 18:41:50+00:00,Z7,1,7.2,18.4,0.0,H003
AMB-a587802600be,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 18:19:51+00:00,Z3,3,15.7,18.4,0.0,H003
AMB-995cb47ecef9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 19:08:20+00:00,Z3,2,9.4,17.8,0.0,H002
AMB-f88c3419507a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 19:10:07+00:00,Z7,1,5.9,17.8,0.0,H005
AMB-72d5acc5eb3f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 19:22:00+00:00,Z7,1,2.8,17.8,0.0,H005
AMB-1d9fda6b0269,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 20:55:51+00:00,Z3,3,17.7,17.1,0.0,H003
AMB-681fe32239c4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 20:22:57+00:00,Z2,2,7.8,17.1,0.0,H003
AMB-882a0e737ff9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 20:29:32+00:00,Z7,1,9.3,17.1,0.0,H004
AMB-cdeebe790b62,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 21:03:37+00:00,Z3,2,5.0,16.5,0.0,H001
AMB-11488d96c2a5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 21:53:41+00:00,Z7,3,30.8,16.5,0.0,H001
AMB-b40201624747,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 21:52:12+00:00,Z1,2,10.1,16.5,0.0,H001
AMB-3ae6004c4335,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 22:47:17+00:00,Z8,2,13.8,16.0,0.0,H004
AMB-5f00688523a6,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 22:56:12+00:00,Z1,2,34.1,16.0,0.0,H005
AMB-06cca3b42032,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 22:22:19+00:00,Z3,3,7.4,16.0,0.0,H003
AMB-f12dcc60f3f3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 23:32:56+00:00,Z6,1,10.5,15.1,0.0,H005
AMB-58afc375e041,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 23:45:55+00:00,Z8,2,15.7,15.1,0.0,H001
AMB-308b07aced1f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 23:40:05+00:00,Z4,1,5.8,15.1,0.0,H001
AMB-5b3f8ce69272,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-08 23:55:19+00:00,Z6,2,2.8,15.1,0.0,H005
AMB-fb30e7e7ae9a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 00:55:50+00:00,Z7,3,10.2,14.6,0.0,H001
AMB-ae25d324f182,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 00:11:33+00:00,Z1,2,10.9,14.6,0.0,H003
AMB-89e166d73050,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 00:16:43+00:00,Z3,3,8.1,14.6,0.0,H001
AMB-22cbe5d66ad5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 00:56:52+00:00,Z7,1,5.6,14.6,0.0,H005
AMB-00c483d8e2bf,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 01:53:49+00:00,Z6,2,9.6,13.3,0.0,H005
AMB-a5b0c38715a5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 01:20:49+00:00,Z3,2,13.4,13.3,0.0,H001
AMB-cc698edd06fb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 02:50:45+00:00,Z3,3,18.9,12.9,0.0,H003
AMB-a36000c71ced,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 03:08:04+00:00,Z8,3,5.4,12.6,0.0,H002
AMB-d880e0a2ade1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 03:24:36+00:00,Z1,2,17.8,12.6,0.0,H005
AMB-4ed6365a3d3a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 04:46:09+00:00,Z7,2,5.9,12.6,0.0,H005
AMB-78faede9051d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 04:30:03+00:00,Z8,2,21.2,12.6,0.0,H002
AMB-2172d0e347a1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 04:04:46+00:00,Z7,1,2.4,12.6,0.0,H001
AMB-62ea07034bc4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 05:51:17+00:00,Z7,1,1.9,12.9,0.0,H004
AMB-3bc09189c0c3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 05:29:13+00:00,Z6,1,4.5,12.9,0.0,H004
AMB-dd9b4eb7b934,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 06:10:22+00:00,Z4,1,10.5,14.4,0.0,H001
AMB-d3838f689d4d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 06:13:30+00:00,Z4,3,26.1,14.4,0.0,H001
AMB-1d003b22cd33,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 06:07:51+00:00,Z1,3,23.0,14.4,0.0,H002
AMB-f741674bb41b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 07:56:12+00:00,Z4,2,4.3,16.5,0.0,H003
AMB-d6ddd4e72d7f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 07:49:15+00:00,Z5,2,8.0,16.5,0.0,H005
AMB-b2cba2158edf,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 07:23:25+00:00,Z7,2,7.6,16.5,0.0,H003
AMB-a8dca266f957,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 08:19:33+00:00,Z2,3,7.4,18.5,0.0,H002
AMB-a208094d6142,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 08:09:15+00:00,Z4,1,6.5,18.5,0.0,H005
AMB-2455836dbeba,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 08:32:35+00:00,Z6,2,6.0,18.5,0.0,H001
AMB-540121a77cc8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 09:28:43+00:00,Z2,1,6.0,20.2,0.0,H001
AMB-9baaa2c43cb1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 09:46:05+00:00,Z6,2,17.4,20.2,0.0,H004
AMB-2bde95ed50be,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 09:13:46+00:00,Z8,1,9.2,20.2,0.0,H002
AMB-0b98432c1730,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 11:30:16+00:00,Z8,2,12.0,22.7,0.0,H004
AMB-44cc3db45b65,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 12:04:50+00:00,Z5,2,12.1,23.5,0.0,H005
AMB-f9b317319d26,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 12:54:07+00:00,Z4,1,10.6,23.5,0.0,H001
AMB-7df65a825f99,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 12:09:17+00:00,Z5,2,7.9,23.5,0.0,H002
AMB-9ba7b7732bc2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 12:55:54+00:00,Z8,3,25.3,23.5,0.0,H001
AMB-1db06e3064f0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 12:46:35+00:00,Z2,1,9.4,23.5,0.0,H004
AMB-78e6cafcbeb5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 13:01:04+00:00,Z5,1,2.7,24.0,0.0,H002
AMB-b052ed289554,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 13:25:13+00:00,Z5,3,15.0,24.0,0.0,H003
AMB-1fa95ae3d975,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 13:08:07+00:00,Z4,2,9.0,24.0,0.0,H003
AMB-a2fa8daa832d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 14:38:29+00:00,Z4,1,11.6,24.1,0.0,H002
AMB-934133b50136,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 14:23:06+00:00,Z2,2,10.4,24.1,0.0,H002
AMB-a4f9106becf3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 14:06:51+00:00,Z4,3,11.6,24.1,0.0,H001
AMB-822e7089a829,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 14:54:02+00:00,Z8,1,2.7,24.1,0.0,H001
AMB-1d803694c73d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 15:16:10+00:00,Z7,3,23.3,24.0,0.0,H004
AMB-055be07cef5d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 15:03:19+00:00,Z1,3,13.0,24.0,0.0,H004
AMB-59cebc9253a0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 15:12:55+00:00,Z3,2,15.6,24.0,0.0,H003
AMB-9920ca27cc84,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 15:19:29+00:00,Z8,2,12.4,24.0,0.0,H004
AMB-3e4a00120c08,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 16:48:45+00:00,Z7,3,25.4,23.0,0.0,H002
AMB-354b7357c2a4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 17:13:08+00:00,Z7,2,12.2,21.5,0.0,H004
AMB-0099283fa3ad,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 18:48:03+00:00,Z2,2,17.7,20.4,0.0,H001
AMB-0f335946452c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 18:47:16+00:00,Z3,2,19.8,20.4,0.0,H002
AMB-03005c528ae9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 18:01:36+00:00,Z5,1,13.5,20.4,0.0,H003
AMB-7c972f5d0315,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 18:56:41+00:00,Z3,1,7.0,20.4,0.0,H004
AMB-4f7d662bd3be,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 18:05:56+00:00,Z1,2,7.3,20.4,0.0,H005
AMB-915495097462,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 18:26:21+00:00,Z1,1,5.8,20.4,0.0,H004
AMB-a2ca16fd27e4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 19:32:11+00:00,Z1,3,15.5,19.8,0.0,H004
AMB-aee26acc4e9b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 20:04:07+00:00,Z8,2,7.8,19.0,0.0,H003
AMB-e2170438769a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 21:37:31+00:00,Z6,3,7.4,18.0,0.0,H005
AMB-54429aefeebb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 21:25:29+00:00,Z1,1,8.3,18.0,0.0,H003
AMB-fbb4b5c1ae9d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 22:27:45+00:00,Z8,2,6.1,18.0,0.0,H004
AMB-9c9119929edc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 23:02:35+00:00,Z8,3,6.8,17.5,0.0,H004
AMB-a9241b1b7f70,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 23:13:00+00:00,Z5,2,12.9,17.5,0.0,H004
AMB-35f3c668df82,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-09 23:24:47+00:00,Z3,2,6.9,17.5,0.0,H004
AMB-59466b1b86ce,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 00:30:21+00:00,Z3,2,13.3,17.1,0.0,H002
AMB-092d7abc1dd4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 00:25:01+00:00,Z5,1,4.1,17.1,0.0,H005
AMB-0d5ef354da2c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 00:55:13+00:00,Z6,2,1.4,17.1,0.0,H001
AMB-a30e9bf38c7d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 00:48:09+00:00,Z3,2,12.5,17.1,0.0,H002
AMB-cfd82a8b8ee9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 00:56:16+00:00,Z5,2,7.7,17.1,0.0,H005
AMB-c0ccb3a0102b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 01:57:45+00:00,Z2,3,15.6,16.4,0.1,H001
AMB-1d571e55e607,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 01:26:49+00:00,Z3,2,8.4,16.4,0.1,H003
AMB-ff732eb911d1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 02:48:24+00:00,Z6,2,15.3,15.9,0.0,H004
AMB-c9d7b1af29f9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 03:43:43+00:00,Z1,3,14.1,15.6,0.0,H001
AMB-58be1bb89b87,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 03:36:28+00:00,Z7,3,12.6,15.6,0.0,H005
AMB-f070cc52dc3b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 03:04:54+00:00,Z5,3,23.7,15.6,0.0,H001
AMB-19ea88340b0d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 03:39:11+00:00,Z7,3,13.3,15.6,0.0,H005
AMB-b6196e9bb596,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 04:25:25+00:00,Z1,3,14.0,15.4,0.0,H002
AMB-2dff2766873a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 04:14:37+00:00,Z6,3,30.2,15.4,0.0,H004
AMB-14951994f43f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 04:39:46+00:00,Z7,3,11.0,15.4,0.0,H003
AMB-2fa7ec277245,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 04:53:34+00:00,Z4,2,14.2,15.4,0.0,H005
AMB-24f7b2408292,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 04:57:20+00:00,Z3,1,4.6,15.4,0.0,H001
AMB-284994acd4f8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 06:05:48+00:00,Z8,3,13.7,15.8,0.0,H003
AMB-90e559bbb7d5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 06:48:08+00:00,Z1,1,6.5,15.8,0.0,H005
AMB-3b0c90715783,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 06:24:23+00:00,Z4,3,6.9,15.8,0.0,H005
AMB-9052b60e2843,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 06:41:58+00:00,Z3,3,1.7,15.8,0.0,H004
AMB-38fc2fef009d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 07:09:55+00:00,Z4,2,6.6,17.1,0.0,H002
AMB-c5fa2d4a54b9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 08:44:31+00:00,Z6,3,5.6,18.8,0.0,H001
AMB-3c6399eb5689,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 08:25:38+00:00,Z5,3,15.6,18.8,0.0,H001
AMB-220262a61df0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 09:51:56+00:00,Z6,2,11.1,20.3,0.0,H001
AMB-df81053e8d2b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 09:51:09+00:00,Z7,1,3.5,20.3,0.0,H004
AMB-4f0d045a5f40,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 09:48:43+00:00,Z8,3,13.8,20.3,0.0,H004
AMB-e886612f134a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 10:54:38+00:00,Z1,2,27.5,21.1,0.0,H005
AMB-b384721968d9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 10:19:30+00:00,Z7,2,11.0,21.1,0.0,H001
AMB-1f9c634a26c0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 10:57:18+00:00,Z4,2,6.8,21.1,0.0,H002
AMB-ba6e9b170f02,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 11:35:23+00:00,Z1,1,8.5,21.6,0.0,H005
AMB-08a21dbca5d7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 12:07:31+00:00,Z7,2,12.9,22.1,0.0,H002
AMB-046dfdfeef26,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 13:16:40+00:00,Z4,2,6.7,21.5,0.0,H003
AMB-8c152833fd7f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 13:50:46+00:00,Z1,3,14.9,21.5,0.0,H003
AMB-69811565bd25,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 13:58:59+00:00,Z7,2,12.7,21.5,0.0,H005
AMB-02d32a0b090c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 14:40:05+00:00,Z8,3,24.3,21.4,0.1,H005
AMB-24a8203528d2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 14:39:18+00:00,Z6,1,2.8,21.4,0.1,H002
AMB-d994434b66e8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 14:27:06+00:00,Z7,2,12.2,21.4,0.1,H003
AMB-cc918596b465,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 14:37:14+00:00,Z5,2,21.0,21.4,0.1,H001
AMB-09104eb751ba,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 14:14:33+00:00,Z8,3,26.8,21.4,0.1,H004
AMB-bc328ede4cab,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 15:16:54+00:00,Z3,3,11.4,21.4,0.0,H001
AMB-a75a089f4f91,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 15:15:59+00:00,Z2,2,11.5,21.4,0.0,H005
AMB-184e291b7719,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 16:15:30+00:00,Z6,2,9.5,21.1,0.0,H005
AMB-a05a9ecf39d9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 18:18:02+00:00,Z4,1,3.7,19.0,0.0,H001
AMB-42ea41b6d5f9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 18:54:22+00:00,Z4,3,37.5,19.0,0.0,H005
AMB-436642557334,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 19:18:45+00:00,Z3,1,8.9,18.5,0.3,H004
AMB-1459886e718f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 19:23:11+00:00,Z1,1,7.9,18.5,0.3,H004
AMB-c6eab37d193a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 19:07:26+00:00,Z5,3,19.5,18.5,0.3,H005
AMB-46694513eb01,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 20:16:24+00:00,Z7,3,8.2,18.0,1.4,H001
AMB-dc989c67b31b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 20:09:23+00:00,Z5,2,14.0,18.0,1.4,H001
AMB-f2ed70b32b42,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 20:10:01+00:00,Z8,2,11.0,18.0,1.4,H004
AMB-7b16e7128c7c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 21:07:01+00:00,Z4,2,11.3,16.9,3.0,H005
AMB-8690d2bd215f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 21:32:31+00:00,Z8,2,10.7,16.9,3.0,H004
AMB-e3a5235b5c75,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 21:44:41+00:00,Z6,1,9.2,16.9,3.0,H001
AMB-17757c771105,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 22:50:30+00:00,Z1,2,11.0,16.6,2.8,H001
AMB-0a07c24899d1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 22:25:30+00:00,Z5,2,6.1,16.6,2.8,H003
AMB-d3e49485c755,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 22:04:59+00:00,Z3,2,17.8,16.6,2.8,H001
AMB-8baf79e7dcf9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 23:15:57+00:00,Z6,2,21.0,16.2,4.2,H001
AMB-f9fa5436c31b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 23:11:48+00:00,Z1,2,12.2,16.2,4.2,H002
AMB-ca56d6256158,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 23:34:38+00:00,Z2,1,8.7,16.2,4.2,H004
AMB-b4ff0dd520a1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-10 23:42:00+00:00,Z6,1,10.5,16.2,4.2,H004
AMB-736e3c7748f3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 00:22:28+00:00,Z4,1,10.7,16.0,1.7,H001
AMB-f3de039e1fb5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 00:31:31+00:00,Z5,3,3.9,16.0,1.7,H005
AMB-9636b969bbd1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 01:59:18+00:00,Z7,1,21.3,15.6,0.1,H001
AMB-37da1a5cc892,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 01:48:20+00:00,Z1,2,6.0,15.6,0.1,H005
AMB-fbc2a1cb383a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 01:30:41+00:00,Z1,3,24.5,15.6,0.1,H003
AMB-0b991fc77921,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 01:36:56+00:00,Z3,2,3.8,15.6,0.1,H002
AMB-39ea49cc422c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 01:51:13+00:00,Z4,1,6.6,15.6,0.1,H004
AMB-22fe469e4365,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 02:09:38+00:00,Z4,1,8.4,15.1,0.0,H005
AMB-28344e67d61c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 02:15:05+00:00,Z3,3,13.2,15.1,0.0,H001
AMB-655f2cb7254d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 02:06:58+00:00,Z6,1,8.5,15.1,0.0,H004
AMB-f299dd14a3ac,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 03:56:02+00:00,Z6,1,10.5,14.6,0.0,H004
AMB-bfb56cd91ddf,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 03:26:22+00:00,Z5,3,11.9,14.6,0.0,H002
AMB-de93077ab18b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 04:08:22+00:00,Z4,3,5.0,14.1,0.0,H004
AMB-529e6f6f3bb2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 04:03:29+00:00,Z7,3,29.9,14.1,0.0,H005
AMB-653028dfd1b9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 04:20:08+00:00,Z5,2,6.7,14.1,0.0,H004
AMB-75da5493b17d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 04:50:05+00:00,Z7,1,9.6,14.1,0.0,H001
AMB-34772616978f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 05:03:19+00:00,Z6,3,12.5,13.6,0.0,H001
AMB-7c3a0d55dd26,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 05:46:46+00:00,Z5,1,5.6,13.6,0.0,H003
AMB-9c0e83ef9aa8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 05:12:40+00:00,Z4,3,6.5,13.6,0.0,H005
AMB-3ed95097f20d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 06:08:57+00:00,Z6,3,8.7,13.9,0.0,H001
AMB-bfa2c95b7f4c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 06:22:25+00:00,Z2,2,21.7,13.9,0.0,H001
AMB-c9f03cddf600,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 06:56:16+00:00,Z3,2,15.1,13.9,0.0,H003
AMB-b4679e5d18e5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 07:12:35+00:00,Z8,2,11.6,14.9,0.0,H001
AMB-59335b31f407,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 07:51:31+00:00,Z5,3,7.7,14.9,0.0,H002
AMB-3f97964dfca1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 07:07:38+00:00,Z7,2,13.2,14.9,0.0,H002
AMB-3eea21f29d8a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 08:12:55+00:00,Z5,2,5.1,16.4,0.0,H003
AMB-613dd23b51d2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 08:31:59+00:00,Z8,3,17.9,16.4,0.0,H002
AMB-d6036a51f637,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 09:37:15+00:00,Z3,2,12.7,18.1,0.0,H004
AMB-7f0b210aad62,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 09:23:15+00:00,Z5,3,14.9,18.1,0.0,H004
AMB-e3d7d0d88717,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 10:41:48+00:00,Z2,2,9.5,19.8,0.0,H004
AMB-8f11f3db8936,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 10:27:27+00:00,Z6,3,9.1,19.8,0.0,H002
AMB-2d5a51e6e5b5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 10:52:35+00:00,Z6,1,9.6,19.8,0.0,H004
AMB-100b3d8c0da7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 10:27:32+00:00,Z6,2,8.8,19.8,0.0,H003
AMB-cd89c18e4fc9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 11:25:37+00:00,Z4,2,25.4,21.3,0.1,H004
AMB-ac4a45edaec6,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 13:50:51+00:00,Z8,2,9.9,20.0,0.3,H004
AMB-805cdbba7048,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 13:54:10+00:00,Z2,2,4.0,20.0,0.3,H004
AMB-f279a0eea365,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-09-11 14:22:53+00:00,Z8,2,14.3,21.5,0.0,H004
